PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LuxurySpend,ZeroSpend,GroupSize,Alone,CabinDeck,CabinSide,CabinGroup,FamilySize
5000_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,2
5003_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,P,Group 3,4
5004_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,B,P,Group 1,4
5005_01,Earth,False,TRAPPIST-1e,46.0,False,819.0,31.0,0.0,49.0,2.0,False,901.0,False,1,True,F,P,Group 3,2
5006_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,B,P,Group 1,4
5006_02,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,B,P,Group 1,4
5006_03,Europa,False,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,False,3507.0,False,3,False,B,P,Group 1,4
5007_01,Mars,False,TRAPPIST-1e,35.0,False,1337.0,49.0,57.0,0.0,0.0,False,1443.0,False,1,True,F,S,Group 3,2
5008_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,S,Group 3,7
5009_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 3,1
5010_01,Mars,False,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,False,1749.0,False,1,True,F,P,Group 3,2
5012_01,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,3
5013_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,2102.0,0.0,0.0,True,2102.0,False,1,True,F,S,Group 3,11
5014_01,Mars,False,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,False,2788.0,False,2,False,D,P,Group 1,4
5014_02,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,F,P,Group 3,4
5015_01,Europa,False,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,False,7503.0,False,1,True,C,S,Group 1,1
5016_01,Mars,False,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,False,1432.0,False,1,True,F,P,Group 3,4
5017_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,S,Group 3,4
5018_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,7
5019_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,False,697.0,False,1,True,F,S,Group 3,4
5020_01,Earth,False,PSO J318.5-22,18.0,False,648.0,19.0,0.0,0.0,4.0,True,671.0,False,1,True,F,S,Group 3,6
5021_01,Europa,False,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,True,5087.0,False,1,True,B,P,Group 1,1
5023_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,False,486.0,False,1,True,G,P,Group 3,5
5025_01,Earth,False,TRAPPIST-1e,33.0,False,1042.0,50.0,0.0,9.0,0.0,False,1101.0,False,1,True,F,P,Group 3,6
5027_01,Earth,False,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,False,792.0,False,1,True,E,S,Group 2,5
5028_01,Europa,False,55 Cancri e,47.0,False,1904.0,18.0,0.0,89.0,4411.0,False,6422.0,False,1,True,A,S,Group 1,4
5032_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,E,S,Group 2,6
5034_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,52.0,8.0,0.0,4160.0,False,4220.0,False,1,True,G,S,Group 3,7
5035_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 3,13
5036_01,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,2,False,G,P,Group 3,4
5036_02,Earth,False,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,False,908.0,False,2,False,G,P,Group 3,4
5039_01,Mars,False,TRAPPIST-1e,16.0,False,1285.0,0.0,14.0,1386.0,0.0,False,2685.0,False,4,False,F,S,Group 3,9
5039_02,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,F,S,Group 3,9
5039_03,Mars,False,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,True,1288.0,False,4,False,F,S,Group 3,9
5039_04,Mars,False,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,False,1309.0,False,4,False,F,S,Group 3,9
5040_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,False,19036.0,False,2,False,C,S,Group 1,3
5040_02,Europa,False,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,False,6526.0,False,2,False,C,S,Group 1,3
5042_01,Earth,False,TRAPPIST-1e,18.0,False,8.0,1.0,4.0,419.0,304.0,True,736.0,False,1,True,F,P,Group 3,4
5044_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,False,784.0,False,2,False,G,S,Group 3,4
5044_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,G,S,Group 3,4
5048_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 3,6
5050_01,Earth,False,TRAPPIST-1e,31.0,False,433.0,111.0,238.0,86.0,0.0,False,868.0,False,1,True,F,P,Group 3,8
5051_01,Mars,False,TRAPPIST-1e,49.0,False,1176.0,0.0,20.0,103.0,0.0,False,1299.0,False,1,True,E,S,Group 2,5
5052_01,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,F,S,Group 3,3
5052_02,Mars,False,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,True,2594.0,False,2,False,F,S,Group 3,3
5057_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,4
5058_01,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,F,S,Group 3,8
5058_02,Mars,False,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,False,1482.0,False,3,False,F,S,Group 3,8
5058_03,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,F,S,Group 3,8
5059_01,Earth,False,55 Cancri e,21.0,False,639.0,0.0,0.0,0.0,0.0,False,639.0,False,1,True,F,P,Group 3,3
5060_01,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,C,P,Group 1,6
5060_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,C,P,Group 1,6
5060_03,Europa,False,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,False,2258.0,False,4,False,C,P,Group 1,6
5060_04,Europa,False,55 Cancri e,29.0,True,530.0,418.0,0.0,0.0,9129.0,False,10077.0,False,4,False,C,P,Group 1,6
5061_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,S,Group 1,4
5061_02,Europa,False,TRAPPIST-1e,54.0,False,0.0,8246.0,0.0,56.0,118.0,True,8420.0,False,2,False,C,S,Group 1,4
5062_01,Earth,False,TRAPPIST-1e,46.0,False,971.0,0.0,20.0,0.0,5.0,False,996.0,False,1,True,E,S,Group 2,6
5063_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,794.0,16.0,0.0,0.0,True,810.0,False,1,True,G,S,Group 3,5
5064_01,Europa,False,55 Cancri e,22.0,False,1961.0,82.0,0.0,3025.0,2406.0,False,7474.0,False,1,True,A,S,Group 1,6
5065_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,E,S,Group 2,5
5065_02,Europa,False,55 Cancri e,26.0,False,606.0,1080.0,0.0,2011.0,0.0,False,3697.0,False,2,False,E,S,Group 2,5
5067_01,Earth,False,55 Cancri e,36.0,False,0.0,1808.0,0.0,344.0,0.0,True,2152.0,False,1,True,F,S,Group 3,8
5068_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,E,P,Group 2,7
5069_01,Earth,False,PSO J318.5-22,56.0,False,1309.0,0.0,69.0,1.0,0.0,False,1379.0,False,1,True,F,S,Group 3,7
5070_01,Earth,False,TRAPPIST-1e,20.0,False,542.0,175.0,0.0,5.0,0.0,True,722.0,False,1,True,F,S,Group 3,3
5072_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,2,False,G,P,Group 3,6
5072_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,2,False,G,P,Group 3,6
5073_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 3,1
5074_01,Mars,False,TRAPPIST-1e,35.0,False,4608.0,0.0,926.0,382.0,0.0,False,5916.0,False,1,True,F,S,Group 3,2
5076_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,False,5208.0,False,1,True,G,P,Group 3,8
5080_01,Earth,False,TRAPPIST-1e,21.0,False,1.0,0.0,143.0,558.0,1.0,False,703.0,False,1,True,F,S,Group 3,4
5083_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,P,Group 3,7
5084_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,2,False,E,P,Group 2,2
5084_02,Europa,False,TRAPPIST-1e,32.0,False,8151.0,2052.0,1919.0,7352.0,754.0,False,20228.0,False,2,False,E,P,Group 2,2
5085_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,15.0,455.0,95.0,0.0,True,565.0,False,1,True,F,S,Group 3,5
5087_01,Mars,False,TRAPPIST-1e,44.0,False,2575.0,3.0,20.0,0.0,0.0,False,2598.0,False,1,True,F,P,Group 3,11
5088_01,Earth,False,55 Cancri e,22.0,False,0.0,0.0,0.0,1600.0,168.0,True,1768.0,False,1,True,F,S,Group 3,6
5089_01,Europa,False,TRAPPIST-1e,39.0,False,3926.0,2030.0,0.0,1483.0,611.0,False,8050.0,False,2,False,B,P,Group 1,2
5089_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,3750.0,0.0,0.0,41.0,True,3791.0,False,2,False,B,P,Group 1,2
5090_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,6,False,G,P,Group 3,12
5090_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,6,False,G,P,Group 3,12
5090_03,Earth,False,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,6,False,G,P,Group 3,12
5090_04,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,6,False,G,P,Group 3,12
5090_05,Earth,False,PSO J318.5-22,32.0,False,793.0,0.0,0.0,0.0,0.0,False,793.0,False,6,False,E,P,Group 2,12
5090_06,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,6,False,G,P,Group 3,12
5091_01,Earth,False,55 Cancri e,18.0,False,1471.0,59.0,95.0,1109.0,330.0,False,3064.0,False,1,True,F,S,Group 3,1
5093_01,Europa,False,55 Cancri e,49.0,True,9.0,179.0,0.0,3.0,7865.0,False,8056.0,False,1,True,C,P,Group 1,1
5095_01,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 3,6
5097_01,Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,P,Group 3,6
5097_02,Earth,False,TRAPPIST-1e,25.0,False,0.0,181.0,671.0,0.0,0.0,True,852.0,False,3,False,G,P,Group 3,6
5097_03,Earth,False,55 Cancri e,51.0,False,6.0,0.0,706.0,0.0,0.0,True,712.0,False,3,False,F,P,Group 3,6
5103_01,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,E,P,Group 2,1
5104_01,Earth,False,TRAPPIST-1e,31.0,False,25.0,712.0,0.0,16.0,0.0,True,753.0,False,1,True,G,S,Group 3,8
5105_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,7
5106_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 3,1
5108_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,7
5109_01,Earth,False,PSO J318.5-22,47.0,False,83.0,1.0,0.0,654.0,3.0,True,741.0,False,1,True,G,S,Group 3,6
5111_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,3.0,0.0,763.0,3541.0,False,4307.0,False,3,False,B,P,Group 1,9
5111_02,Europa,False,TRAPPIST-1e,28.0,False,29.0,394.0,0.0,712.0,4360.0,False,5495.0,False,3,False,B,P,Group 1,9
5111_03,Europa,False,TRAPPIST-1e,32.0,False,0.0,419.0,0.0,1984.0,521.0,False,2924.0,False,3,False,B,P,Group 1,9
5112_01,Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,C,S,Group 1,5
5112_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,C,S,Group 1,5
5112_03,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,C,S,Group 1,5
5115_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,S,Group 1,2
5115_02,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,S,Group 1,2
5116_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,F,S,Group 3,7
5116_02,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,F,S,Group 3,7
5120_01,Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,E,P,Group 2,9
5122_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,464.0,321.0,0.0,90.0,True,875.0,False,1,True,F,S,Group 3,3
5124_01,Earth,False,TRAPPIST-1e,41.0,False,256.0,109.0,0.0,340.0,0.0,False,705.0,False,1,True,F,P,Group 3,6
5125_01,Earth,False,55 Cancri e,29.0,False,0.0,0.0,22.0,738.0,0.0,False,760.0,False,1,True,F,S,Group 3,8
5126_01,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,C,S,Group 1,2
5127_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,679.0,0.0,0.0,213.0,True,892.0,False,2,False,G,S,Group 3,7
5127_02,Earth,False,TRAPPIST-1e,16.0,False,43.0,0.0,0.0,1893.0,119.0,False,2055.0,False,2,False,F,S,Group 3,7
5128_01,Mars,False,TRAPPIST-1e,65.0,False,56.0,0.0,1081.0,21.0,0.0,False,1158.0,False,2,False,F,P,Group 3,3
5128_02,Mars,False,TRAPPIST-1e,21.0,False,0.0,1.0,2832.0,0.0,0.0,True,2833.0,False,2,False,F,P,Group 3,3
5129_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,7
5130_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 3,4
5132_01,Earth,False,TRAPPIST-1e,42.0,False,5049.0,477.0,0.0,0.0,0.0,False,5526.0,False,1,True,G,P,Group 3,9
5133_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,846.0,0.0,0.0,True,846.0,False,8,False,G,P,Group 3,19
5133_02,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,8,False,G,P,Group 3,19
5133_03,Earth,True,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,8,False,G,P,Group 3,19
5133_04,Earth,False,55 Cancri e,19.0,False,107.0,0.0,505.0,48.0,0.0,False,660.0,False,8,False,F,P,Group 3,19
5133_05,Earth,False,TRAPPIST-1e,26.0,False,0.0,910.0,13.0,10.0,15.0,False,948.0,False,8,False,F,P,Group 3,19
5133_06,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,8,False,G,P,Group 3,19
5133_07,Earth,False,TRAPPIST-1e,26.0,False,1528.0,1.0,0.0,0.0,0.0,False,1529.0,False,8,False,F,P,Group 3,19
5133_08,Earth,False,TRAPPIST-1e,35.0,False,0.0,116.0,51.0,0.0,701.0,False,868.0,False,8,False,F,P,Group 3,19
5136_01,Earth,False,55 Cancri e,24.0,False,0.0,0.0,0.0,704.0,0.0,False,704.0,False,1,True,F,S,Group 3,7
5137_01,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 3,7
5138_01,Europa,False,55 Cancri e,40.0,False,0.0,3815.0,0.0,322.0,0.0,True,4137.0,False,1,True,A,P,Group 1,3
5140_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 3,5
5142_01,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,F,P,Group 3,8
5142_02,Mars,False,TRAPPIST-1e,20.0,False,859.0,3.0,0.0,939.0,0.0,False,1801.0,False,4,False,F,P,Group 3,8
5142_03,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,F,P,Group 3,8
5142_04,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,F,P,Group 3,8
5144_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,1
5145_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 3,4
5146_01,Earth,False,55 Cancri e,26.0,False,7.0,751.0,0.0,38.0,0.0,True,796.0,False,1,True,F,S,Group 3,5
5148_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,63.0,54.0,20.0,916.0,False,1053.0,False,2,False,F,P,Group 3,4
5148_02,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,G,P,Group 3,4
5151_01,Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 3,1
5152_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,553.0,10.0,2787.0,52.0,False,3402.0,False,1,True,B,S,Group 1,3
5154_01,Mars,False,TRAPPIST-1e,34.0,True,38.0,0.0,606.0,0.0,404.0,False,1048.0,False,1,True,E,P,Group 2,8
5156_01,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,B,S,Group 1,2
5156_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,4198.0,227.0,1.0,1415.0,True,5841.0,False,2,False,B,S,Group 1,2
5157_01,Earth,False,TRAPPIST-1e,40.0,False,814.0,12.0,2.0,0.0,79.0,True,907.0,False,1,True,G,S,Group 3,5
5158_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,1.0,0.0,0.0,61.0,False,62.0,False,1,True,F,P,Group 3,9
5160_01,Earth,False,TRAPPIST-1e,37.0,False,732.0,0.0,0.0,156.0,0.0,False,888.0,False,1,True,G,P,Group 3,2
5161_01,Mars,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,D,S,Group 1,4
5162_01,Mars,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,F,S,Group 3,4
5162_02,Mars,False,55 Cancri e,39.0,False,98.0,0.0,125.0,0.0,1082.0,False,1305.0,False,2,False,F,S,Group 3,4
5163_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,E,P,Group 2,10
5163_02,Earth,False,TRAPPIST-1e,40.0,False,151.0,0.0,713.0,0.0,0.0,True,864.0,False,2,False,E,P,Group 2,10
5165_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,281.0,94.0,0.0,270.0,True,645.0,False,1,True,F,S,Group 3,3
5166_01,Mars,False,TRAPPIST-1e,32.0,False,382.0,0.0,477.0,22.0,2.0,True,883.0,False,1,True,D,P,Group 1,4
5167_01,Earth,False,TRAPPIST-1e,47.0,False,1.0,17.0,0.0,1069.0,0.0,False,1087.0,False,1,True,F,S,Group 3,4
5170_01,Earth,False,55 Cancri e,23.0,False,0.0,306.0,392.0,9.0,13.0,False,720.0,False,1,True,F,P,Group 3,7
5171_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,7.0,0.0,190.0,501.0,False,698.0,False,1,True,F,S,Group 3,4
5173_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 3,2
5174_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,P,Group 1,6
5174_02,Europa,False,TRAPPIST-1e,29.0,False,6.0,5.0,0.0,6235.0,434.0,False,6680.0,False,2,False,C,P,Group 1,6
5175_01,Earth,False,TRAPPIST-1e,21.0,False,582.0,0.0,0.0,148.0,53.0,False,783.0,False,1,True,G,P,Group 3,4
5176_01,Earth,False,TRAPPIST-1e,23.0,False,576.0,207.0,0.0,0.0,9.0,False,792.0,False,1,True,E,P,Group 2,7
5177_01,Europa,False,TRAPPIST-1e,26.0,True,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,B,S,Group 1,3
5179_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,C,P,Group 1,3
5180_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,1
5181_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,B,P,Group 1,5
5182_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,G,P,Group 3,14
5182_02,Earth,False,TRAPPIST-1e,25.0,False,322.0,0.0,81.0,3.0,298.0,True,704.0,False,2,False,G,P,Group 3,14
5184_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,4
5185_01,Mars,False,TRAPPIST-1e,29.0,False,523.0,0.0,21.0,4.0,811.0,False,1359.0,False,1,True,E,S,Group 2,3
5186_01,Earth,False,TRAPPIST-1e,21.0,False,41.0,651.0,2.0,29.0,0.0,False,723.0,False,1,True,F,P,Group 3,6
5187_01,Mars,False,TRAPPIST-1e,20.0,False,949.0,0.0,0.0,5.0,0.0,False,954.0,False,1,True,E,P,Group 2,2
5188_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,160.0,0.0,611.0,44.0,False,815.0,False,3,False,G,P,Group 3,7
5188_02,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,P,Group 3,7
5188_03,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,3,False,G,P,Group 3,7
5190_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,1513.0,False,1513.0,False,1,True,F,S,Group 3,3
5192_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,S,Group 3,4
5193_01,Europa,False,TRAPPIST-1e,34.0,False,0.0,914.0,0.0,2433.0,647.0,True,3994.0,False,1,True,C,S,Group 1,1
5194_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,B,P,Group 1,5
5194_02,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,B,P,Group 1,5
5196_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,G,P,Group 3,6
5196_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,2,False,G,P,Group 3,6
5197_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,4.0,761.0,22.0,1.0,True,788.0,False,1,True,E,P,Group 2,4
5198_01,Mars,False,TRAPPIST-1e,45.0,False,878.0,0.0,430.0,0.0,0.0,False,1308.0,False,1,True,F,P,Group 3,12
5199_01,Europa,False,TRAPPIST-1e,35.0,False,0.0,725.0,3415.0,0.0,1.0,False,4141.0,False,1,True,D,S,Group 1,2
5201_01,Earth,False,TRAPPIST-1e,21.0,False,1961.0,96.0,0.0,54.0,40.0,False,2151.0,False,1,True,F,P,Group 3,2
5202_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 3,5
5204_01,Earth,False,PSO J318.5-22,46.0,False,0.0,153.0,0.0,0.0,397.0,False,550.0,False,1,True,F,P,Group 3,7
5205_01,Earth,False,TRAPPIST-1e,22.0,False,261.0,0.0,0.0,107.0,1132.0,False,1500.0,False,3,False,F,S,Group 3,5
5205_02,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,S,Group 3,5
5205_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,S,Group 3,5
5206_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,P,Group 3,16
5206_02,Earth,False,PSO J318.5-22,60.0,False,0.0,0.0,789.0,283.0,3.0,False,1075.0,False,3,False,F,P,Group 3,16
5206_03,Earth,False,PSO J318.5-22,48.0,False,0.0,2.0,72.0,554.0,143.0,False,771.0,False,3,False,G,P,Group 3,16
